[2025-01-12 02:06:01,642][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 02:06:51,061][root][INFO] - Epoch 1, EarlyStopper counter: 1/10
[2025-01-12 02:07:46,817][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-12 02:08:35,431][root][INFO] - Epoch 3, EarlyStopper counter: 1/10
[2025-01-12 02:09:23,333][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-12 02:10:09,715][root][INFO] - Epoch 5, EarlyStopper counter: 1/10
[2025-01-12 02:10:57,030][root][INFO] - Epoch 6, EarlyStopper counter: 2/10
[2025-01-12 02:11:37,377][root][INFO] - Epoch 7, EarlyStopper counter: 3/10
[2025-01-12 02:12:12,960][root][INFO] - Epoch 8, EarlyStopper reset counter
[2025-01-12 02:12:48,956][root][INFO] - Epoch 9, EarlyStopper reset counter
[2025-01-12 02:13:25,495][root][INFO] - Epoch 10, EarlyStopper counter: 1/10
[2025-01-12 02:14:00,765][root][INFO] - Epoch 11, EarlyStopper counter: 2/10
[2025-01-12 02:14:36,555][root][INFO] - Epoch 12, EarlyStopper counter: 3/10
[2025-01-12 02:15:13,203][root][INFO] - Epoch 13, EarlyStopper counter: 4/10
[2025-01-12 02:15:49,018][root][INFO] - Epoch 14, EarlyStopper reset counter
[2025-01-12 02:16:26,378][root][INFO] - Epoch 15, EarlyStopper counter: 1/10
[2025-01-12 02:16:53,663][root][INFO] - Epoch 16, EarlyStopper counter: 2/10
[2025-01-12 02:17:21,009][root][INFO] - Epoch 17, EarlyStopper counter: 3/10
[2025-01-12 02:17:47,618][root][INFO] - Epoch 18, EarlyStopper counter: 4/10
[2025-01-12 02:18:14,641][root][INFO] - Epoch 19, EarlyStopper counter: 5/10
[2025-01-12 02:18:41,433][root][INFO] - Epoch 20, EarlyStopper counter: 6/10
[2025-01-12 02:19:07,662][root][INFO] - Epoch 21, EarlyStopper reset counter
[2025-01-12 02:19:33,987][root][INFO] - Epoch 22, EarlyStopper counter: 1/10
[2025-01-12 02:20:00,276][root][INFO] - Epoch 23, EarlyStopper counter: 2/10
[2025-01-12 02:20:27,207][root][INFO] - Epoch 24, EarlyStopper counter: 3/10
[2025-01-12 02:20:54,540][root][INFO] - Epoch 25, EarlyStopper counter: 4/10
[2025-01-12 02:21:21,331][root][INFO] - Epoch 26, EarlyStopper counter: 5/10
[2025-01-12 02:21:47,870][root][INFO] - Epoch 27, EarlyStopper counter: 6/10
[2025-01-12 02:22:14,186][root][INFO] - Epoch 28, EarlyStopper counter: 7/10
[2025-01-12 02:22:41,531][root][INFO] - Epoch 29, EarlyStopper counter: 8/10
[2025-01-12 02:23:10,025][root][INFO] - Epoch 30, EarlyStopper counter: 9/10
[2025-01-12 02:23:38,692][root][INFO] - Epoch 31, EarlyStopper counter: 10/10
