[2025-01-12 01:59:17,111][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 01:59:52,668][root][INFO] - Epoch 1, EarlyStopper counter: 1/10
[2025-01-12 02:00:28,571][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-12 02:01:03,583][root][INFO] - Epoch 3, EarlyStopper counter: 1/10
[2025-01-12 02:01:38,944][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-12 02:02:14,819][root][INFO] - Epoch 5, EarlyStopper reset counter
[2025-01-12 02:02:50,762][root][INFO] - Epoch 6, EarlyStopper reset counter
[2025-01-12 02:03:29,191][root][INFO] - Epoch 7, EarlyStopper reset counter
[2025-01-12 02:04:08,848][root][INFO] - Epoch 8, EarlyStopper counter: 1/10
[2025-01-12 02:04:52,287][root][INFO] - Epoch 9, EarlyStopper counter: 2/10
[2025-01-12 02:05:42,996][root][INFO] - Epoch 10, EarlyStopper counter: 3/10
[2025-01-12 02:06:26,651][root][INFO] - Epoch 11, EarlyStopper counter: 4/10
[2025-01-12 02:07:13,649][root][INFO] - Epoch 12, EarlyStopper counter: 5/10
[2025-01-12 02:07:59,390][root][INFO] - Epoch 13, EarlyStopper counter: 6/10
[2025-01-12 02:08:47,538][root][INFO] - Epoch 14, EarlyStopper counter: 7/10
[2025-01-12 02:09:34,254][root][INFO] - Epoch 15, EarlyStopper counter: 8/10
[2025-01-12 02:10:21,974][root][INFO] - Epoch 16, EarlyStopper counter: 9/10
[2025-01-12 02:11:10,450][root][INFO] - Epoch 17, EarlyStopper counter: 10/10
