[2025-01-13 10:14:23,886][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-13 10:14:38,087][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-13 10:14:50,770][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-13 10:14:58,624][root][INFO] - Epoch 1, EarlyStopper reset counter
[2025-01-13 10:15:06,272][root][INFO] - Epoch 1, EarlyStopper counter: 1/10
[2025-01-13 10:15:28,449][root][INFO] - Epoch 1, EarlyStopper reset counter
[2025-01-13 10:15:33,533][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-13 10:15:34,433][root][INFO] - Epoch 2, EarlyStopper counter: 2/10
[2025-01-13 10:16:04,201][root][INFO] - Epoch 3, EarlyStopper counter: 3/10
[2025-01-13 10:16:08,338][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-13 10:16:09,908][root][INFO] - Epoch 3, EarlyStopper reset counter
[2025-01-13 10:16:33,549][root][INFO] - Epoch 4, EarlyStopper counter: 4/10
[2025-01-13 10:16:46,487][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-13 10:16:47,520][root][INFO] - Epoch 3, EarlyStopper reset counter
[2025-01-13 10:17:03,504][root][INFO] - Epoch 5, EarlyStopper counter: 5/10
[2025-01-13 10:17:21,856][root][INFO] - Epoch 5, EarlyStopper reset counter
[2025-01-13 10:17:25,974][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-13 10:17:33,838][root][INFO] - Epoch 6, EarlyStopper counter: 6/10
[2025-01-13 10:17:58,629][root][INFO] - Epoch 6, EarlyStopper reset counter
[2025-01-13 10:18:02,489][root][INFO] - Epoch 7, EarlyStopper counter: 7/10
[2025-01-13 10:18:06,231][root][INFO] - Epoch 5, EarlyStopper reset counter
[2025-01-13 10:18:31,933][root][INFO] - Epoch 8, EarlyStopper counter: 8/10
[2025-01-13 10:18:34,604][root][INFO] - Epoch 7, EarlyStopper reset counter
[2025-01-13 10:18:44,871][root][INFO] - Epoch 6, EarlyStopper reset counter
[2025-01-13 10:18:58,938][root][INFO] - Epoch 9, EarlyStopper counter: 9/10
[2025-01-13 10:19:06,641][root][INFO] - Epoch 8, EarlyStopper reset counter
[2025-01-13 10:19:17,049][root][INFO] - Epoch 7, EarlyStopper reset counter
[2025-01-13 10:19:21,699][root][INFO] - Epoch 10, EarlyStopper counter: 10/10
[2025-01-13 10:19:33,717][root][INFO] - Epoch 9, EarlyStopper reset counter
[2025-01-13 10:19:47,236][root][INFO] - Epoch 8, EarlyStopper reset counter
[2025-01-13 10:20:00,902][root][INFO] - Epoch 10, EarlyStopper counter: 1/10
[2025-01-13 10:20:16,918][root][INFO] - Epoch 9, EarlyStopper reset counter
[2025-01-13 10:20:27,346][root][INFO] - Epoch 11, EarlyStopper reset counter
[2025-01-13 10:20:46,397][root][INFO] - Epoch 10, EarlyStopper reset counter
[2025-01-13 10:20:54,064][root][INFO] - Epoch 12, EarlyStopper counter: 1/10
[2025-01-13 10:21:16,299][root][INFO] - Epoch 11, EarlyStopper reset counter
[2025-01-13 10:21:19,754][root][INFO] - Epoch 13, EarlyStopper reset counter
[2025-01-13 10:21:45,727][root][INFO] - Epoch 12, EarlyStopper reset counter
[2025-01-13 10:21:45,882][root][INFO] - Epoch 14, EarlyStopper reset counter
[2025-01-13 10:22:11,995][root][INFO] - Epoch 15, EarlyStopper reset counter
[2025-01-13 10:22:14,704][root][INFO] - Epoch 13, EarlyStopper reset counter
[2025-01-13 10:22:38,294][root][INFO] - Epoch 16, EarlyStopper reset counter
[2025-01-13 10:22:44,006][root][INFO] - Epoch 14, EarlyStopper reset counter
[2025-01-13 10:23:04,568][root][INFO] - Epoch 17, EarlyStopper reset counter
[2025-01-13 10:23:13,288][root][INFO] - Epoch 15, EarlyStopper reset counter
[2025-01-13 10:23:29,894][root][INFO] - Epoch 18, EarlyStopper reset counter
[2025-01-13 10:23:43,142][root][INFO] - Epoch 16, EarlyStopper reset counter
[2025-01-13 10:23:55,566][root][INFO] - Epoch 19, EarlyStopper reset counter
[2025-01-13 10:24:12,098][root][INFO] - Epoch 17, EarlyStopper reset counter
[2025-01-13 10:24:21,085][root][INFO] - Epoch 20, EarlyStopper reset counter
[2025-01-13 10:24:41,564][root][INFO] - Epoch 18, EarlyStopper counter: 1/10
[2025-01-13 10:24:47,019][root][INFO] - Epoch 21, EarlyStopper reset counter
[2025-01-13 10:25:11,264][root][INFO] - Epoch 19, EarlyStopper reset counter
[2025-01-13 10:25:14,013][root][INFO] - Epoch 22, EarlyStopper reset counter
[2025-01-13 10:25:40,426][root][INFO] - Epoch 20, EarlyStopper reset counter
[2025-01-13 10:25:41,459][root][INFO] - Epoch 23, EarlyStopper reset counter
[2025-01-13 10:26:07,585][root][INFO] - Epoch 24, EarlyStopper reset counter
[2025-01-13 10:26:09,574][root][INFO] - Epoch 21, EarlyStopper reset counter
[2025-01-13 10:26:35,049][root][INFO] - Epoch 25, EarlyStopper reset counter
[2025-01-13 10:26:40,016][root][INFO] - Epoch 22, EarlyStopper reset counter
[2025-01-13 10:27:00,867][root][INFO] - Epoch 26, EarlyStopper reset counter
[2025-01-13 10:27:09,448][root][INFO] - Epoch 23, EarlyStopper reset counter
[2025-01-13 10:27:28,018][root][INFO] - Epoch 27, EarlyStopper reset counter
[2025-01-13 10:27:40,388][root][INFO] - Epoch 24, EarlyStopper reset counter
[2025-01-13 10:27:55,111][root][INFO] - Epoch 28, EarlyStopper reset counter
[2025-01-13 10:28:08,987][root][INFO] - Epoch 25, EarlyStopper reset counter
[2025-01-13 10:28:21,623][root][INFO] - Epoch 29, EarlyStopper reset counter
[2025-01-13 10:28:37,537][root][INFO] - Epoch 26, EarlyStopper reset counter
[2025-01-13 10:28:48,002][root][INFO] - Epoch 30, EarlyStopper reset counter
[2025-01-13 10:29:06,345][root][INFO] - Epoch 27, EarlyStopper reset counter
[2025-01-13 10:29:14,023][root][INFO] - Epoch 31, EarlyStopper reset counter
[2025-01-13 10:29:35,318][root][INFO] - Epoch 28, EarlyStopper reset counter
[2025-01-13 10:29:40,686][root][INFO] - Epoch 32, EarlyStopper reset counter
[2025-01-13 10:30:04,668][root][INFO] - Epoch 29, EarlyStopper reset counter
[2025-01-13 10:30:07,935][root][INFO] - Epoch 33, EarlyStopper reset counter
[2025-01-13 10:30:32,797][root][INFO] - Epoch 30, EarlyStopper reset counter
[2025-01-13 10:30:34,661][root][INFO] - Epoch 34, EarlyStopper reset counter
[2025-01-13 10:31:01,822][root][INFO] - Epoch 35, EarlyStopper reset counter
[2025-01-13 10:31:02,283][root][INFO] - Epoch 31, EarlyStopper counter: 1/10
[2025-01-13 10:31:28,289][root][INFO] - Epoch 36, EarlyStopper reset counter
[2025-01-13 10:31:30,751][root][INFO] - Epoch 32, EarlyStopper counter: 2/10
[2025-01-13 10:31:54,722][root][INFO] - Epoch 37, EarlyStopper reset counter
[2025-01-13 10:31:59,758][root][INFO] - Epoch 33, EarlyStopper counter: 3/10
[2025-01-13 10:32:21,868][root][INFO] - Epoch 38, EarlyStopper reset counter
[2025-01-13 10:32:30,348][root][INFO] - Epoch 34, EarlyStopper counter: 4/10
[2025-01-13 10:32:47,905][root][INFO] - Epoch 39, EarlyStopper reset counter
[2025-01-13 10:32:59,180][root][INFO] - Epoch 35, EarlyStopper counter: 5/10
[2025-01-13 10:33:13,896][root][INFO] - Epoch 40, EarlyStopper reset counter
[2025-01-13 10:33:28,501][root][INFO] - Epoch 36, EarlyStopper counter: 6/10
[2025-01-13 10:33:40,402][root][INFO] - Epoch 41, EarlyStopper reset counter
[2025-01-13 10:33:58,246][root][INFO] - Epoch 37, EarlyStopper reset counter
[2025-01-13 10:34:06,911][root][INFO] - Epoch 42, EarlyStopper reset counter
[2025-01-13 10:34:29,159][root][INFO] - Epoch 38, EarlyStopper reset counter
[2025-01-13 10:34:33,811][root][INFO] - Epoch 43, EarlyStopper reset counter
[2025-01-13 10:34:58,891][root][INFO] - Epoch 39, EarlyStopper counter: 1/10
[2025-01-13 10:35:00,172][root][INFO] - Epoch 44, EarlyStopper reset counter
[2025-01-13 10:35:26,045][root][INFO] - Epoch 45, EarlyStopper reset counter
[2025-01-13 10:35:27,668][root][INFO] - Epoch 40, EarlyStopper counter: 2/10
[2025-01-13 10:35:52,154][root][INFO] - Epoch 46, EarlyStopper reset counter
[2025-01-13 10:35:57,615][root][INFO] - Epoch 41, EarlyStopper reset counter
[2025-01-13 10:36:19,192][root][INFO] - Epoch 47, EarlyStopper reset counter
[2025-01-13 10:36:26,630][root][INFO] - Epoch 42, EarlyStopper counter: 1/10
[2025-01-13 10:36:46,186][root][INFO] - Epoch 48, EarlyStopper reset counter
[2025-01-13 10:36:55,585][root][INFO] - Epoch 43, EarlyStopper counter: 2/10
