[2025-01-12 18:44:21,871][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 18:44:24,656][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 18:44:43,012][root][INFO] - Epoch 1, EarlyStopper reset counter
[2025-01-12 18:44:48,884][root][INFO] - Epoch 1, EarlyStopper reset counter
[2025-01-12 18:45:05,500][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-12 18:45:12,762][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-12 18:45:27,187][root][INFO] - Epoch 3, EarlyStopper reset counter
[2025-01-12 18:45:36,710][root][INFO] - Epoch 3, EarlyStopper reset counter
[2025-01-12 18:45:49,018][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-12 18:46:00,179][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-12 18:46:10,754][root][INFO] - Epoch 5, EarlyStopper reset counter
[2025-01-12 18:46:23,838][root][INFO] - Epoch 5, EarlyStopper reset counter
[2025-01-12 18:46:32,047][root][INFO] - Epoch 6, EarlyStopper reset counter
[2025-01-12 18:46:46,883][root][INFO] - Epoch 6, EarlyStopper reset counter
[2025-01-12 18:46:53,820][root][INFO] - Epoch 7, EarlyStopper reset counter
[2025-01-12 18:47:10,302][root][INFO] - Epoch 7, EarlyStopper reset counter
[2025-01-12 18:47:15,220][root][INFO] - Epoch 8, EarlyStopper reset counter
[2025-01-12 18:47:33,272][root][INFO] - Epoch 8, EarlyStopper reset counter
[2025-01-12 18:47:37,279][root][INFO] - Epoch 9, EarlyStopper reset counter
[2025-01-12 18:47:57,348][root][INFO] - Epoch 9, EarlyStopper reset counter
[2025-01-12 18:47:59,568][root][INFO] - Epoch 10, EarlyStopper reset counter
[2025-01-12 18:48:21,200][root][INFO] - Epoch 10, EarlyStopper reset counter
[2025-01-12 18:48:21,552][root][INFO] - Epoch 11, EarlyStopper reset counter
[2025-01-12 18:48:43,317][root][INFO] - Epoch 12, EarlyStopper reset counter
[2025-01-12 18:48:45,248][root][INFO] - Epoch 11, EarlyStopper reset counter
[2025-01-12 18:49:05,281][root][INFO] - Epoch 13, EarlyStopper reset counter
[2025-01-12 18:49:09,228][root][INFO] - Epoch 12, EarlyStopper reset counter
[2025-01-12 18:49:26,579][root][INFO] - Epoch 14, EarlyStopper counter: 1/10
[2025-01-12 18:49:32,566][root][INFO] - Epoch 13, EarlyStopper reset counter
[2025-01-12 18:49:48,309][root][INFO] - Epoch 15, EarlyStopper reset counter
[2025-01-12 18:49:56,375][root][INFO] - Epoch 14, EarlyStopper reset counter
[2025-01-12 18:50:10,862][root][INFO] - Epoch 16, EarlyStopper reset counter
[2025-01-12 18:50:24,373][root][INFO] - Epoch 15, EarlyStopper reset counter
[2025-01-12 18:50:44,985][root][INFO] - Epoch 17, EarlyStopper reset counter
[2025-01-12 18:51:10,496][root][INFO] - Epoch 16, EarlyStopper counter: 1/10
[2025-01-12 18:51:31,761][root][INFO] - Epoch 18, EarlyStopper reset counter
[2025-01-12 18:52:04,699][root][INFO] - Epoch 17, EarlyStopper reset counter
[2025-01-12 18:52:22,192][root][INFO] - Epoch 19, EarlyStopper reset counter
[2025-01-12 18:52:51,793][root][INFO] - Epoch 18, EarlyStopper reset counter
[2025-01-12 18:53:05,013][root][INFO] - Epoch 20, EarlyStopper reset counter
[2025-01-12 18:53:38,081][root][INFO] - Epoch 19, EarlyStopper reset counter
[2025-01-12 18:53:49,337][root][INFO] - Epoch 21, EarlyStopper reset counter
[2025-01-12 18:54:26,155][root][INFO] - Epoch 20, EarlyStopper reset counter
[2025-01-12 18:54:33,144][root][INFO] - Epoch 22, EarlyStopper reset counter
[2025-01-12 18:55:22,559][root][INFO] - Epoch 23, EarlyStopper reset counter
[2025-01-12 18:55:22,815][root][INFO] - Epoch 21, EarlyStopper reset counter
[2025-01-12 18:56:13,382][root][INFO] - Epoch 24, EarlyStopper reset counter
[2025-01-12 18:56:19,527][root][INFO] - Epoch 22, EarlyStopper reset counter
[2025-01-12 18:57:02,069][root][INFO] - Epoch 25, EarlyStopper reset counter
[2025-01-12 18:57:11,904][root][INFO] - Epoch 23, EarlyStopper counter: 1/10
[2025-01-12 18:57:36,625][root][INFO] - Epoch 26, EarlyStopper reset counter
[2025-01-12 18:57:47,491][root][INFO] - Epoch 24, EarlyStopper reset counter
[2025-01-12 18:58:04,033][root][INFO] - Epoch 27, EarlyStopper reset counter
[2025-01-12 18:58:18,768][root][INFO] - Epoch 25, EarlyStopper reset counter
[2025-01-12 18:58:31,839][root][INFO] - Epoch 28, EarlyStopper reset counter
[2025-01-12 18:58:49,490][root][INFO] - Epoch 26, EarlyStopper counter: 1/10
[2025-01-12 18:59:00,069][root][INFO] - Epoch 29, EarlyStopper reset counter
[2025-01-12 18:59:20,644][root][INFO] - Epoch 27, EarlyStopper reset counter
[2025-01-12 18:59:28,035][root][INFO] - Epoch 30, EarlyStopper reset counter
[2025-01-12 18:59:50,900][root][INFO] - Epoch 28, EarlyStopper counter: 1/10
[2025-01-12 18:59:55,713][root][INFO] - Epoch 31, EarlyStopper reset counter
[2025-01-12 19:00:21,305][root][INFO] - Epoch 29, EarlyStopper counter: 2/10
[2025-01-12 19:00:22,274][root][INFO] - Epoch 32, EarlyStopper counter: 1/10
[2025-01-12 19:00:51,358][root][INFO] - Epoch 33, EarlyStopper reset counter
[2025-01-12 19:00:52,519][root][INFO] - Epoch 30, EarlyStopper counter: 3/10
[2025-01-12 19:01:18,402][root][INFO] - Epoch 34, EarlyStopper reset counter
[2025-01-12 19:01:22,930][root][INFO] - Epoch 31, EarlyStopper reset counter
[2025-01-12 19:01:45,487][root][INFO] - Epoch 35, EarlyStopper reset counter
[2025-01-12 19:01:52,860][root][INFO] - Epoch 32, EarlyStopper counter: 1/10
[2025-01-12 19:02:12,795][root][INFO] - Epoch 36, EarlyStopper reset counter
[2025-01-12 19:02:23,626][root][INFO] - Epoch 33, EarlyStopper counter: 2/10
[2025-01-12 19:02:41,139][root][INFO] - Epoch 37, EarlyStopper reset counter
[2025-01-12 19:02:55,115][root][INFO] - Epoch 34, EarlyStopper counter: 3/10
