[2025-01-12 23:11:22,573][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 23:11:41,074][root][INFO] - Epoch 1, EarlyStopper counter: 1/10
[2025-01-12 23:12:00,868][root][INFO] - Epoch 2, EarlyStopper counter: 2/10
[2025-01-12 23:12:21,385][root][INFO] - Epoch 3, EarlyStopper counter: 3/10
[2025-01-12 23:12:40,349][root][INFO] - Epoch 4, EarlyStopper counter: 4/10
[2025-01-12 23:12:59,286][root][INFO] - Epoch 5, EarlyStopper counter: 5/10
[2025-01-12 23:13:18,249][root][INFO] - Epoch 6, EarlyStopper counter: 6/10
[2025-01-12 23:13:37,345][root][INFO] - Epoch 7, EarlyStopper counter: 7/10
[2025-01-12 23:13:55,785][root][INFO] - Epoch 8, EarlyStopper counter: 8/10
[2025-01-12 23:14:14,650][root][INFO] - Epoch 9, EarlyStopper counter: 9/10
[2025-01-12 23:14:32,732][root][INFO] - Epoch 10, EarlyStopper counter: 10/10
