[2025-01-12 19:38:22,122][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 19:38:46,441][root][INFO] - Epoch 1, EarlyStopper reset counter
[2025-01-12 19:39:12,763][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-12 19:39:41,480][root][INFO] - Epoch 3, EarlyStopper reset counter
[2025-01-12 19:40:20,658][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-12 19:41:01,479][root][INFO] - Epoch 5, EarlyStopper reset counter
[2025-01-12 19:41:44,388][root][INFO] - Epoch 6, EarlyStopper reset counter
[2025-01-12 19:42:26,256][root][INFO] - Epoch 7, EarlyStopper reset counter
[2025-01-12 19:43:08,834][root][INFO] - Epoch 8, EarlyStopper reset counter
[2025-01-12 19:43:52,630][root][INFO] - Epoch 9, EarlyStopper reset counter
[2025-01-12 19:44:34,619][root][INFO] - Epoch 10, EarlyStopper reset counter
[2025-01-12 19:45:16,809][root][INFO] - Epoch 11, EarlyStopper reset counter
[2025-01-12 19:45:59,780][root][INFO] - Epoch 12, EarlyStopper reset counter
[2025-01-12 19:46:41,901][root][INFO] - Epoch 13, EarlyStopper reset counter
[2025-01-12 19:47:23,889][root][INFO] - Epoch 14, EarlyStopper reset counter
[2025-01-12 19:48:05,864][root][INFO] - Epoch 15, EarlyStopper reset counter
[2025-01-12 19:48:47,821][root][INFO] - Epoch 16, EarlyStopper reset counter
[2025-01-12 19:49:30,091][root][INFO] - Epoch 17, EarlyStopper reset counter
[2025-01-12 19:50:12,755][root][INFO] - Epoch 18, EarlyStopper counter: 1/10
[2025-01-12 19:50:54,278][root][INFO] - Epoch 19, EarlyStopper counter: 2/10
[2025-01-12 19:51:34,870][root][INFO] - Epoch 20, EarlyStopper reset counter
[2025-01-12 19:52:12,000][root][INFO] - Epoch 21, EarlyStopper counter: 1/10
[2025-01-12 19:52:48,554][root][INFO] - Epoch 22, EarlyStopper counter: 2/10
[2025-01-12 19:53:26,644][root][INFO] - Epoch 23, EarlyStopper reset counter
[2025-01-12 19:54:04,924][root][INFO] - Epoch 24, EarlyStopper reset counter
[2025-01-12 19:54:44,409][root][INFO] - Epoch 25, EarlyStopper reset counter
[2025-01-12 19:55:22,334][root][INFO] - Epoch 26, EarlyStopper counter: 1/10
[2025-01-12 19:56:01,035][root][INFO] - Epoch 27, EarlyStopper counter: 2/10
[2025-01-12 19:56:37,017][root][INFO] - Epoch 28, EarlyStopper reset counter
[2025-01-12 19:57:15,910][root][INFO] - Epoch 29, EarlyStopper counter: 1/10
[2025-01-12 19:57:57,194][root][INFO] - Epoch 30, EarlyStopper counter: 2/10
[2025-01-12 19:58:41,086][root][INFO] - Epoch 31, EarlyStopper counter: 3/10
[2025-01-12 19:59:21,595][root][INFO] - Epoch 32, EarlyStopper reset counter
[2025-01-12 20:00:03,795][root][INFO] - Epoch 33, EarlyStopper counter: 1/10
[2025-01-12 20:00:44,146][root][INFO] - Epoch 34, EarlyStopper counter: 2/10
[2025-01-12 20:01:24,745][root][INFO] - Epoch 35, EarlyStopper counter: 3/10
[2025-01-12 20:02:04,405][root][INFO] - Epoch 36, EarlyStopper counter: 4/10
[2025-01-12 20:02:41,341][root][INFO] - Epoch 37, EarlyStopper counter: 5/10
[2025-01-12 20:03:16,798][root][INFO] - Epoch 38, EarlyStopper counter: 6/10
[2025-01-12 20:03:53,218][root][INFO] - Epoch 39, EarlyStopper counter: 7/10
[2025-01-12 20:04:28,496][root][INFO] - Epoch 40, EarlyStopper counter: 8/10
[2025-01-12 20:05:01,128][root][INFO] - Epoch 41, EarlyStopper counter: 9/10
[2025-01-12 20:05:38,457][root][INFO] - Epoch 42, EarlyStopper counter: 10/10
