[2025-01-12 02:02:51,325][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 02:08:07,455][root][INFO] - Epoch 1, EarlyStopper counter: 1/10
[2025-01-12 02:13:48,544][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-12 02:19:20,545][root][INFO] - Epoch 3, EarlyStopper reset counter
[2025-01-12 02:24:38,323][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-12 02:28:56,075][root][INFO] - Epoch 5, EarlyStopper reset counter
[2025-01-12 02:32:42,578][root][INFO] - Epoch 6, EarlyStopper reset counter
[2025-01-12 02:35:38,391][root][INFO] - Epoch 7, EarlyStopper counter: 1/10
[2025-01-12 02:38:43,873][root][INFO] - Epoch 8, EarlyStopper reset counter
[2025-01-12 02:40:45,175][root][INFO] - Epoch 9, EarlyStopper reset counter
[2025-01-12 02:42:42,421][root][INFO] - Epoch 10, EarlyStopper counter: 1/10
[2025-01-12 02:44:40,324][root][INFO] - Epoch 11, EarlyStopper reset counter
[2025-01-12 02:46:08,132][root][INFO] - Epoch 12, EarlyStopper counter: 1/10
[2025-01-12 02:47:21,135][root][INFO] - Epoch 13, EarlyStopper counter: 2/10
[2025-01-12 02:48:22,271][root][INFO] - Epoch 14, EarlyStopper counter: 3/10
[2025-01-12 02:49:11,146][root][INFO] - Epoch 15, EarlyStopper counter: 4/10
[2025-01-12 02:50:21,685][root][INFO] - Epoch 16, EarlyStopper counter: 5/10
[2025-01-12 02:51:39,270][root][INFO] - Epoch 17, EarlyStopper counter: 6/10
[2025-01-12 02:52:42,802][root][INFO] - Epoch 18, EarlyStopper counter: 7/10
[2025-01-12 02:53:42,946][root][INFO] - Epoch 19, EarlyStopper counter: 8/10
[2025-01-12 02:54:57,703][root][INFO] - Epoch 20, EarlyStopper counter: 9/10
[2025-01-12 02:55:53,737][root][INFO] - Epoch 21, EarlyStopper counter: 10/10
