[2025-01-12 10:07:35,884][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 10:07:54,394][root][INFO] - Epoch 1, EarlyStopper reset counter
[2025-01-12 10:08:12,695][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-12 10:08:30,880][root][INFO] - Epoch 3, EarlyStopper reset counter
[2025-01-12 10:08:49,002][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-12 10:09:07,169][root][INFO] - Epoch 5, EarlyStopper reset counter
[2025-01-12 10:09:25,497][root][INFO] - Epoch 6, EarlyStopper reset counter
[2025-01-12 10:09:44,235][root][INFO] - Epoch 7, EarlyStopper reset counter
[2025-01-12 10:10:03,238][root][INFO] - Epoch 8, EarlyStopper reset counter
[2025-01-12 10:10:21,700][root][INFO] - Epoch 9, EarlyStopper reset counter
[2025-01-12 10:10:40,312][root][INFO] - Epoch 10, EarlyStopper reset counter
[2025-01-12 10:10:59,692][root][INFO] - Epoch 11, EarlyStopper reset counter
[2025-01-12 10:11:20,017][root][INFO] - Epoch 12, EarlyStopper reset counter
[2025-01-12 10:11:41,190][root][INFO] - Epoch 13, EarlyStopper reset counter
[2025-01-12 10:12:02,336][root][INFO] - Epoch 14, EarlyStopper reset counter
[2025-01-12 10:12:23,316][root][INFO] - Epoch 15, EarlyStopper reset counter
[2025-01-12 10:12:44,618][root][INFO] - Epoch 16, EarlyStopper reset counter
[2025-01-12 10:13:05,439][root][INFO] - Epoch 17, EarlyStopper reset counter
[2025-01-12 10:13:27,290][root][INFO] - Epoch 18, EarlyStopper reset counter
[2025-01-12 10:13:49,506][root][INFO] - Epoch 19, EarlyStopper counter: 1/10
[2025-01-12 10:14:12,780][root][INFO] - Epoch 20, EarlyStopper counter: 2/10
[2025-01-12 10:14:35,756][root][INFO] - Epoch 21, EarlyStopper reset counter
[2025-01-12 10:14:58,737][root][INFO] - Epoch 22, EarlyStopper counter: 1/10
[2025-01-12 10:15:22,045][root][INFO] - Epoch 23, EarlyStopper counter: 2/10
[2025-01-12 10:15:44,979][root][INFO] - Epoch 24, EarlyStopper counter: 3/10
[2025-01-12 10:16:08,037][root][INFO] - Epoch 25, EarlyStopper counter: 4/10
[2025-01-12 10:16:30,580][root][INFO] - Epoch 26, EarlyStopper counter: 5/10
[2025-01-12 10:16:53,471][root][INFO] - Epoch 27, EarlyStopper counter: 6/10
[2025-01-12 10:17:16,432][root][INFO] - Epoch 28, EarlyStopper reset counter
[2025-01-12 10:17:39,280][root][INFO] - Epoch 29, EarlyStopper counter: 1/10
[2025-01-12 10:18:02,078][root][INFO] - Epoch 30, EarlyStopper counter: 2/10
[2025-01-12 10:18:25,577][root][INFO] - Epoch 31, EarlyStopper reset counter
[2025-01-12 10:18:49,232][root][INFO] - Epoch 32, EarlyStopper reset counter
[2025-01-12 10:19:13,113][root][INFO] - Epoch 33, EarlyStopper counter: 1/10
[2025-01-12 10:19:37,464][root][INFO] - Epoch 34, EarlyStopper counter: 2/10
[2025-01-12 10:20:04,266][root][INFO] - Epoch 35, EarlyStopper counter: 3/10
[2025-01-12 10:20:30,230][root][INFO] - Epoch 36, EarlyStopper counter: 4/10
[2025-01-12 10:20:57,189][root][INFO] - Epoch 37, EarlyStopper counter: 5/10
[2025-01-12 10:21:23,441][root][INFO] - Epoch 38, EarlyStopper counter: 6/10
[2025-01-12 10:21:49,576][root][INFO] - Epoch 39, EarlyStopper reset counter
[2025-01-12 10:22:16,587][root][INFO] - Epoch 40, EarlyStopper reset counter
[2025-01-12 10:22:45,390][root][INFO] - Epoch 41, EarlyStopper reset counter
[2025-01-12 10:23:13,506][root][INFO] - Epoch 42, EarlyStopper counter: 1/10
[2025-01-12 10:23:41,786][root][INFO] - Epoch 43, EarlyStopper counter: 2/10
[2025-01-12 10:24:09,541][root][INFO] - Epoch 44, EarlyStopper counter: 3/10
[2025-01-12 10:24:37,675][root][INFO] - Epoch 45, EarlyStopper counter: 4/10
[2025-01-12 10:25:05,000][root][INFO] - Epoch 46, EarlyStopper reset counter
[2025-01-12 10:25:32,378][root][INFO] - Epoch 47, EarlyStopper counter: 1/10
[2025-01-12 10:25:58,635][root][INFO] - Epoch 48, EarlyStopper counter: 2/10
[2025-01-12 10:26:26,991][root][INFO] - Epoch 49, EarlyStopper counter: 3/10
[2025-01-12 10:26:54,976][root][INFO] - Epoch 50, EarlyStopper counter: 4/10
[2025-01-12 10:27:22,289][root][INFO] - Epoch 51, EarlyStopper counter: 5/10
[2025-01-12 10:27:49,917][root][INFO] - Epoch 52, EarlyStopper counter: 6/10
[2025-01-12 10:28:17,122][root][INFO] - Epoch 53, EarlyStopper counter: 7/10
[2025-01-12 10:28:44,188][root][INFO] - Epoch 54, EarlyStopper counter: 8/10
[2025-01-12 10:29:12,266][root][INFO] - Epoch 55, EarlyStopper counter: 9/10
[2025-01-12 10:29:39,845][root][INFO] - Epoch 56, EarlyStopper reset counter
[2025-01-12 10:30:07,711][root][INFO] - Epoch 57, EarlyStopper reset counter
[2025-01-12 10:30:35,290][root][INFO] - Epoch 58, EarlyStopper reset counter
[2025-01-12 10:31:03,727][root][INFO] - Epoch 59, EarlyStopper counter: 1/10
[2025-01-12 10:31:31,431][root][INFO] - Epoch 60, EarlyStopper counter: 2/10
[2025-01-12 10:31:58,997][root][INFO] - Epoch 61, EarlyStopper counter: 3/10
[2025-01-12 10:32:26,871][root][INFO] - Epoch 62, EarlyStopper counter: 4/10
[2025-01-12 10:33:00,647][root][INFO] - Epoch 63, EarlyStopper reset counter
[2025-01-12 10:33:32,857][root][INFO] - Epoch 64, EarlyStopper counter: 1/10
[2025-01-12 10:34:02,817][root][INFO] - Epoch 65, EarlyStopper counter: 2/10
[2025-01-12 10:34:31,640][root][INFO] - Epoch 66, EarlyStopper counter: 3/10
[2025-01-12 10:34:59,657][root][INFO] - Epoch 67, EarlyStopper counter: 4/10
[2025-01-12 10:35:28,187][root][INFO] - Epoch 68, EarlyStopper counter: 5/10
[2025-01-12 10:35:55,605][root][INFO] - Epoch 69, EarlyStopper counter: 6/10
[2025-01-12 10:36:23,086][root][INFO] - Epoch 70, EarlyStopper counter: 7/10
[2025-01-12 10:36:50,928][root][INFO] - Epoch 71, EarlyStopper counter: 8/10
[2025-01-12 10:37:27,919][root][INFO] - Epoch 72, EarlyStopper counter: 9/10
[2025-01-12 10:38:04,236][root][INFO] - Epoch 73, EarlyStopper counter: 10/10
