[2025-01-13 22:21:59,585][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-13 22:22:14,040][root][INFO] - Epoch 1, EarlyStopper counter: 1/10
[2025-01-13 22:22:28,869][root][INFO] - Epoch 2, EarlyStopper counter: 2/10
[2025-01-13 22:22:43,483][root][INFO] - Epoch 3, EarlyStopper counter: 3/10
[2025-01-13 22:22:57,933][root][INFO] - Epoch 4, EarlyStopper counter: 4/10
[2025-01-13 22:23:12,583][root][INFO] - Epoch 5, EarlyStopper counter: 5/10
[2025-01-13 22:23:26,921][root][INFO] - Epoch 6, EarlyStopper counter: 6/10
[2025-01-13 22:23:41,323][root][INFO] - Epoch 7, EarlyStopper counter: 7/10
[2025-01-13 22:23:55,673][root][INFO] - Epoch 8, EarlyStopper counter: 8/10
[2025-01-13 22:24:10,268][root][INFO] - Epoch 9, EarlyStopper counter: 9/10
[2025-01-13 22:24:25,856][root][INFO] - Epoch 10, EarlyStopper counter: 10/10
