[2025-01-13 01:43:43,013][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-13 01:43:57,190][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-13 01:43:59,024][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-13 01:44:06,878][root][INFO] - Epoch 1, EarlyStopper reset counter
[2025-01-13 01:44:18,869][root][INFO] - Epoch 1, EarlyStopper reset counter
[2025-01-13 01:44:22,350][root][INFO] - Epoch 1, EarlyStopper reset counter
[2025-01-13 01:44:30,174][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-13 01:44:41,046][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-13 01:44:46,332][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-13 01:44:53,681][root][INFO] - Epoch 3, EarlyStopper reset counter
[2025-01-13 01:45:02,803][root][INFO] - Epoch 3, EarlyStopper reset counter
[2025-01-13 01:45:09,896][root][INFO] - Epoch 3, EarlyStopper reset counter
[2025-01-13 01:45:17,101][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-13 01:45:24,561][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-13 01:45:33,430][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-13 01:45:40,408][root][INFO] - Epoch 5, EarlyStopper reset counter
[2025-01-13 01:45:47,009][root][INFO] - Epoch 5, EarlyStopper reset counter
[2025-01-13 01:45:56,985][root][INFO] - Epoch 5, EarlyStopper reset counter
[2025-01-13 01:46:03,370][root][INFO] - Epoch 6, EarlyStopper reset counter
[2025-01-13 01:46:09,007][root][INFO] - Epoch 6, EarlyStopper reset counter
[2025-01-13 01:46:19,927][root][INFO] - Epoch 6, EarlyStopper reset counter
[2025-01-13 01:46:26,530][root][INFO] - Epoch 7, EarlyStopper reset counter
[2025-01-13 01:46:30,506][root][INFO] - Epoch 7, EarlyStopper reset counter
[2025-01-13 01:46:43,234][root][INFO] - Epoch 7, EarlyStopper reset counter
[2025-01-13 01:46:49,603][root][INFO] - Epoch 8, EarlyStopper reset counter
[2025-01-13 01:46:51,858][root][INFO] - Epoch 8, EarlyStopper reset counter
[2025-01-13 01:47:06,368][root][INFO] - Epoch 8, EarlyStopper reset counter
[2025-01-13 01:47:12,438][root][INFO] - Epoch 9, EarlyStopper reset counter
[2025-01-13 01:47:13,441][root][INFO] - Epoch 9, EarlyStopper reset counter
[2025-01-13 01:47:29,327][root][INFO] - Epoch 9, EarlyStopper reset counter
[2025-01-13 01:47:35,084][root][INFO] - Epoch 10, EarlyStopper reset counter
[2025-01-13 01:47:35,091][root][INFO] - Epoch 10, EarlyStopper reset counter
[2025-01-13 01:47:52,717][root][INFO] - Epoch 10, EarlyStopper reset counter
[2025-01-13 01:47:57,113][root][INFO] - Epoch 11, EarlyStopper reset counter
[2025-01-13 01:47:58,491][root][INFO] - Epoch 11, EarlyStopper reset counter
[2025-01-13 01:48:16,033][root][INFO] - Epoch 11, EarlyStopper reset counter
[2025-01-13 01:48:19,314][root][INFO] - Epoch 12, EarlyStopper reset counter
[2025-01-13 01:48:21,785][root][INFO] - Epoch 12, EarlyStopper reset counter
[2025-01-13 01:48:39,210][root][INFO] - Epoch 12, EarlyStopper reset counter
[2025-01-13 01:48:41,265][root][INFO] - Epoch 13, EarlyStopper reset counter
[2025-01-13 01:48:44,806][root][INFO] - Epoch 13, EarlyStopper reset counter
[2025-01-13 01:49:03,153][root][INFO] - Epoch 13, EarlyStopper reset counter
[2025-01-13 01:49:03,562][root][INFO] - Epoch 14, EarlyStopper reset counter
[2025-01-13 01:49:08,235][root][INFO] - Epoch 14, EarlyStopper reset counter
[2025-01-13 01:49:26,173][root][INFO] - Epoch 15, EarlyStopper reset counter
[2025-01-13 01:49:26,980][root][INFO] - Epoch 14, EarlyStopper reset counter
[2025-01-13 01:49:31,317][root][INFO] - Epoch 15, EarlyStopper reset counter
[2025-01-13 01:49:48,253][root][INFO] - Epoch 16, EarlyStopper reset counter
[2025-01-13 01:49:50,101][root][INFO] - Epoch 15, EarlyStopper reset counter
[2025-01-13 01:49:54,732][root][INFO] - Epoch 16, EarlyStopper reset counter
[2025-01-13 01:50:10,185][root][INFO] - Epoch 17, EarlyStopper reset counter
[2025-01-13 01:50:13,636][root][INFO] - Epoch 16, EarlyStopper reset counter
[2025-01-13 01:50:18,430][root][INFO] - Epoch 17, EarlyStopper reset counter
[2025-01-13 01:50:32,412][root][INFO] - Epoch 18, EarlyStopper reset counter
[2025-01-13 01:50:36,860][root][INFO] - Epoch 17, EarlyStopper reset counter
[2025-01-13 01:50:41,402][root][INFO] - Epoch 18, EarlyStopper reset counter
[2025-01-13 01:50:53,801][root][INFO] - Epoch 19, EarlyStopper reset counter
[2025-01-13 01:51:00,226][root][INFO] - Epoch 18, EarlyStopper reset counter
