[2025-01-12 02:12:43,371][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 02:18:22,256][root][INFO] - Epoch 1, EarlyStopper counter: 1/10
[2025-01-12 02:23:45,606][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-12 02:27:58,480][root][INFO] - Epoch 3, EarlyStopper counter: 1/10
[2025-01-12 02:31:59,909][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-12 02:34:49,597][root][INFO] - Epoch 5, EarlyStopper reset counter
[2025-01-12 02:37:27,146][root][INFO] - Epoch 6, EarlyStopper counter: 1/10
[2025-01-12 02:40:15,203][root][INFO] - Epoch 7, EarlyStopper counter: 2/10
[2025-01-12 02:42:57,530][root][INFO] - Epoch 8, EarlyStopper counter: 3/10
[2025-01-12 02:45:18,937][root][INFO] - Epoch 9, EarlyStopper counter: 4/10
[2025-01-12 02:46:52,342][root][INFO] - Epoch 10, EarlyStopper counter: 5/10
[2025-01-12 02:48:24,326][root][INFO] - Epoch 11, EarlyStopper reset counter
[2025-01-12 02:50:09,498][root][INFO] - Epoch 12, EarlyStopper counter: 1/10
[2025-01-12 02:51:43,663][root][INFO] - Epoch 13, EarlyStopper reset counter
[2025-01-12 02:53:28,226][root][INFO] - Epoch 14, EarlyStopper counter: 1/10
[2025-01-12 02:55:03,170][root][INFO] - Epoch 15, EarlyStopper counter: 2/10
[2025-01-12 02:56:33,405][root][INFO] - Epoch 16, EarlyStopper counter: 3/10
[2025-01-12 02:58:05,502][root][INFO] - Epoch 17, EarlyStopper counter: 4/10
[2025-01-12 02:59:15,863][root][INFO] - Epoch 18, EarlyStopper counter: 5/10
[2025-01-12 03:00:12,117][root][INFO] - Epoch 19, EarlyStopper counter: 6/10
[2025-01-12 03:01:10,595][root][INFO] - Epoch 20, EarlyStopper counter: 7/10
[2025-01-12 03:02:00,108][root][INFO] - Epoch 21, EarlyStopper counter: 8/10
[2025-01-12 03:02:54,203][root][INFO] - Epoch 22, EarlyStopper counter: 9/10
[2025-01-12 03:03:48,769][root][INFO] - Epoch 23, EarlyStopper counter: 10/10
