[2025-01-12 19:39:53,273][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 19:40:20,874][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 19:40:23,712][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 19:40:26,286][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 19:40:30,116][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 19:40:30,459][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 19:40:30,943][root][INFO] - Epoch 1, EarlyStopper reset counter
[2025-01-12 19:40:57,119][root][INFO] - Epoch 1, EarlyStopper reset counter
[2025-01-12 19:41:04,099][root][INFO] - Epoch 1, EarlyStopper reset counter
[2025-01-12 19:41:06,355][root][INFO] - Epoch 1, EarlyStopper reset counter
[2025-01-12 19:41:11,213][root][INFO] - Epoch 1, EarlyStopper reset counter
[2025-01-12 19:41:12,564][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-12 19:41:12,609][root][INFO] - Epoch 1, EarlyStopper reset counter
[2025-01-12 19:41:35,430][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-12 19:41:46,108][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-12 19:41:48,688][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-12 19:41:52,245][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-12 19:41:53,338][root][INFO] - Epoch 3, EarlyStopper reset counter
[2025-01-12 19:41:54,189][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-12 19:42:12,442][root][INFO] - Epoch 3, EarlyStopper reset counter
[2025-01-12 19:42:27,710][root][INFO] - Epoch 3, EarlyStopper reset counter
[2025-01-12 19:42:29,771][root][INFO] - Epoch 3, EarlyStopper reset counter
[2025-01-12 19:42:33,505][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-12 19:42:34,374][root][INFO] - Epoch 3, EarlyStopper reset counter
[2025-01-12 19:42:35,199][root][INFO] - Epoch 3, EarlyStopper reset counter
[2025-01-12 19:42:49,394][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-12 19:43:09,044][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-12 19:43:11,309][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-12 19:43:13,529][root][INFO] - Epoch 5, EarlyStopper reset counter
[2025-01-12 19:43:14,435][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-12 19:43:17,412][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-12 19:43:26,800][root][INFO] - Epoch 5, EarlyStopper reset counter
[2025-01-12 19:43:50,806][root][INFO] - Epoch 5, EarlyStopper reset counter
[2025-01-12 19:43:52,869][root][INFO] - Epoch 5, EarlyStopper reset counter
[2025-01-12 19:43:54,456][root][INFO] - Epoch 6, EarlyStopper reset counter
[2025-01-12 19:43:55,468][root][INFO] - Epoch 5, EarlyStopper reset counter
[2025-01-12 19:43:58,080][root][INFO] - Epoch 5, EarlyStopper reset counter
[2025-01-12 19:44:04,568][root][INFO] - Epoch 6, EarlyStopper reset counter
[2025-01-12 19:44:33,075][root][INFO] - Epoch 6, EarlyStopper reset counter
[2025-01-12 19:44:35,051][root][INFO] - Epoch 6, EarlyStopper reset counter
[2025-01-12 19:44:35,121][root][INFO] - Epoch 7, EarlyStopper reset counter
[2025-01-12 19:44:37,573][root][INFO] - Epoch 6, EarlyStopper reset counter
[2025-01-12 19:44:39,167][root][INFO] - Epoch 6, EarlyStopper reset counter
[2025-01-12 19:44:41,297][root][INFO] - Epoch 7, EarlyStopper reset counter
[2025-01-12 19:45:15,661][root][INFO] - Epoch 7, EarlyStopper reset counter
[2025-01-12 19:45:16,703][root][INFO] - Epoch 8, EarlyStopper reset counter
[2025-01-12 19:45:16,765][root][INFO] - Epoch 7, EarlyStopper reset counter
[2025-01-12 19:45:18,198][root][INFO] - Epoch 7, EarlyStopper reset counter
[2025-01-12 19:45:18,324][root][INFO] - Epoch 8, EarlyStopper reset counter
[2025-01-12 19:45:21,469][root][INFO] - Epoch 7, EarlyStopper reset counter
[2025-01-12 19:45:57,197][root][INFO] - Epoch 9, EarlyStopper reset counter
[2025-01-12 19:45:57,429][root][INFO] - Epoch 9, EarlyStopper reset counter
[2025-01-12 19:45:57,609][root][INFO] - Epoch 8, EarlyStopper reset counter
[2025-01-12 19:45:59,255][root][INFO] - Epoch 8, EarlyStopper reset counter
[2025-01-12 19:45:59,854][root][INFO] - Epoch 8, EarlyStopper reset counter
[2025-01-12 19:46:03,923][root][INFO] - Epoch 8, EarlyStopper reset counter
[2025-01-12 19:46:34,960][root][INFO] - Epoch 10, EarlyStopper reset counter
[2025-01-12 19:46:39,365][root][INFO] - Epoch 10, EarlyStopper reset counter
[2025-01-12 19:46:39,851][root][INFO] - Epoch 9, EarlyStopper reset counter
[2025-01-12 19:46:41,246][root][INFO] - Epoch 9, EarlyStopper reset counter
[2025-01-12 19:46:41,927][root][INFO] - Epoch 9, EarlyStopper reset counter
[2025-01-12 19:46:46,140][root][INFO] - Epoch 9, EarlyStopper reset counter
[2025-01-12 19:47:12,506][root][INFO] - Epoch 11, EarlyStopper reset counter
[2025-01-12 19:47:20,891][root][INFO] - Epoch 11, EarlyStopper reset counter
[2025-01-12 19:47:21,309][root][INFO] - Epoch 10, EarlyStopper reset counter
[2025-01-12 19:47:22,231][root][INFO] - Epoch 10, EarlyStopper reset counter
[2025-01-12 19:47:24,245][root][INFO] - Epoch 10, EarlyStopper reset counter
[2025-01-12 19:47:27,734][root][INFO] - Epoch 10, EarlyStopper reset counter
[2025-01-12 19:47:50,215][root][INFO] - Epoch 12, EarlyStopper reset counter
[2025-01-12 19:48:02,596][root][INFO] - Epoch 12, EarlyStopper reset counter
[2025-01-12 19:48:03,417][root][INFO] - Epoch 11, EarlyStopper reset counter
[2025-01-12 19:48:03,630][root][INFO] - Epoch 11, EarlyStopper reset counter
[2025-01-12 19:48:07,021][root][INFO] - Epoch 11, EarlyStopper reset counter
[2025-01-12 19:48:10,751][root][INFO] - Epoch 11, EarlyStopper reset counter
[2025-01-12 19:48:27,841][root][INFO] - Epoch 13, EarlyStopper reset counter
[2025-01-12 19:48:43,587][root][INFO] - Epoch 13, EarlyStopper reset counter
[2025-01-12 19:48:44,945][root][INFO] - Epoch 12, EarlyStopper reset counter
[2025-01-12 19:48:45,559][root][INFO] - Epoch 12, EarlyStopper reset counter
[2025-01-12 19:48:48,830][root][INFO] - Epoch 12, EarlyStopper reset counter
[2025-01-12 19:48:52,850][root][INFO] - Epoch 12, EarlyStopper reset counter
[2025-01-12 19:49:04,697][root][INFO] - Epoch 14, EarlyStopper reset counter
[2025-01-12 19:49:24,667][root][INFO] - Epoch 14, EarlyStopper reset counter
[2025-01-12 19:49:26,103][root][INFO] - Epoch 13, EarlyStopper reset counter
