[2025-01-12 01:15:46,356][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 01:16:09,814][root][INFO] - Epoch 1, EarlyStopper counter: 1/10
[2025-01-12 01:16:33,474][root][INFO] - Epoch 2, EarlyStopper counter: 2/10
[2025-01-12 01:16:57,378][root][INFO] - Epoch 3, EarlyStopper counter: 3/10
[2025-01-12 01:17:21,102][root][INFO] - Epoch 4, EarlyStopper counter: 4/10
[2025-01-12 01:17:44,152][root][INFO] - Epoch 5, EarlyStopper counter: 5/10
[2025-01-12 01:18:07,194][root][INFO] - Epoch 6, EarlyStopper counter: 6/10
[2025-01-12 01:18:30,155][root][INFO] - Epoch 7, EarlyStopper counter: 7/10
[2025-01-12 01:18:53,373][root][INFO] - Epoch 8, EarlyStopper counter: 8/10
[2025-01-12 01:19:16,890][root][INFO] - Epoch 9, EarlyStopper counter: 9/10
[2025-01-12 01:19:40,100][root][INFO] - Epoch 10, EarlyStopper counter: 10/10
[2025-01-12 02:41:18,084][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 02:41:38,686][root][INFO] - Epoch 1, EarlyStopper counter: 1/10
[2025-01-12 02:41:59,858][root][INFO] - Epoch 2, EarlyStopper counter: 2/10
[2025-01-12 02:42:20,935][root][INFO] - Epoch 3, EarlyStopper counter: 3/10
[2025-01-12 02:42:42,368][root][INFO] - Epoch 4, EarlyStopper counter: 4/10
[2025-01-12 02:43:03,499][root][INFO] - Epoch 5, EarlyStopper counter: 5/10
[2025-01-12 02:43:24,744][root][INFO] - Epoch 6, EarlyStopper counter: 6/10
[2025-01-12 02:43:45,336][root][INFO] - Epoch 7, EarlyStopper counter: 7/10
[2025-01-12 02:44:05,876][root][INFO] - Epoch 8, EarlyStopper counter: 8/10
[2025-01-12 02:44:26,376][root][INFO] - Epoch 9, EarlyStopper counter: 9/10
[2025-01-12 02:44:47,351][root][INFO] - Epoch 10, EarlyStopper counter: 10/10
[2025-01-12 02:44:47,364][root][WARNING] - soft link /home/mansoor/antibody_design/epitope_prediction/epitope_pred/asepcode/../../results/asep/ckpts/20250112-011508/20250112-011509/last.pt already exists. It is removed.
[2025-01-12 02:44:47,461][root][WARNING] - soft link /home/mansoor/antibody_design/epitope_prediction/epitope_pred/asepcode/../../results/asep/ckpts/20250112-011508/20250112-011509/rank_0.pt already exists. It is removed.
[2025-01-12 02:44:47,463][root][WARNING] - soft link /home/mansoor/antibody_design/epitope_prediction/epitope_pred/asepcode/../../results/asep/ckpts/20250112-011508/20250112-011509/rank_1.pt already exists. It is removed.
[2025-01-12 02:44:47,463][root][WARNING] - soft link /home/mansoor/antibody_design/epitope_prediction/epitope_pred/asepcode/../../results/asep/ckpts/20250112-011508/20250112-011509/rank_2.pt already exists. It is removed.
