[2025-01-12 02:13:11,208][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 02:18:41,141][root][INFO] - Epoch 1, EarlyStopper counter: 1/10
[2025-01-12 02:24:10,391][root][INFO] - Epoch 2, EarlyStopper counter: 2/10
[2025-01-12 02:28:27,693][root][INFO] - Epoch 3, EarlyStopper reset counter
[2025-01-12 02:32:19,540][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-12 02:35:19,688][root][INFO] - Epoch 5, EarlyStopper reset counter
[2025-01-12 02:38:20,995][root][INFO] - Epoch 6, EarlyStopper counter: 1/10
[2025-01-12 02:41:22,822][root][INFO] - Epoch 7, EarlyStopper counter: 2/10
[2025-01-12 02:44:20,389][root][INFO] - Epoch 8, EarlyStopper counter: 3/10
[2025-01-12 02:46:39,575][root][INFO] - Epoch 9, EarlyStopper counter: 4/10
[2025-01-12 02:48:42,763][root][INFO] - Epoch 10, EarlyStopper counter: 5/10
[2025-01-12 02:50:38,351][root][INFO] - Epoch 11, EarlyStopper counter: 6/10
[2025-01-12 02:52:32,918][root][INFO] - Epoch 12, EarlyStopper counter: 7/10
[2025-01-12 02:54:23,352][root][INFO] - Epoch 13, EarlyStopper counter: 8/10
[2025-01-12 02:56:14,942][root][INFO] - Epoch 14, EarlyStopper counter: 9/10
[2025-01-12 02:57:53,096][root][INFO] - Epoch 15, EarlyStopper counter: 10/10
