[2025-01-12 01:55:05,443][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 01:55:30,225][root][INFO] - Epoch 1, EarlyStopper counter: 1/10
[2025-01-12 01:55:55,126][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-12 01:56:22,430][root][INFO] - Epoch 3, EarlyStopper counter: 1/10
[2025-01-12 01:56:49,842][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-12 01:57:17,152][root][INFO] - Epoch 5, EarlyStopper reset counter
[2025-01-12 01:57:44,376][root][INFO] - Epoch 6, EarlyStopper reset counter
[2025-01-12 01:58:11,998][root][INFO] - Epoch 7, EarlyStopper counter: 1/10
[2025-01-12 01:58:41,348][root][INFO] - Epoch 8, EarlyStopper reset counter
[2025-01-12 01:59:16,500][root][INFO] - Epoch 9, EarlyStopper reset counter
[2025-01-12 01:59:50,553][root][INFO] - Epoch 10, EarlyStopper counter: 1/10
[2025-01-12 02:00:25,439][root][INFO] - Epoch 11, EarlyStopper reset counter
[2025-01-12 02:01:00,546][root][INFO] - Epoch 12, EarlyStopper counter: 1/10
[2025-01-12 02:01:35,556][root][INFO] - Epoch 13, EarlyStopper counter: 2/10
[2025-01-12 02:02:11,964][root][INFO] - Epoch 14, EarlyStopper counter: 3/10
[2025-01-12 02:02:46,414][root][INFO] - Epoch 15, EarlyStopper counter: 4/10
[2025-01-12 02:03:24,125][root][INFO] - Epoch 16, EarlyStopper counter: 5/10
[2025-01-12 02:04:05,090][root][INFO] - Epoch 17, EarlyStopper counter: 6/10
[2025-01-12 02:04:48,117][root][INFO] - Epoch 18, EarlyStopper counter: 7/10
[2025-01-12 02:05:39,790][root][INFO] - Epoch 19, EarlyStopper counter: 8/10
[2025-01-12 02:06:21,397][root][INFO] - Epoch 20, EarlyStopper counter: 9/10
[2025-01-12 02:07:07,968][root][INFO] - Epoch 21, EarlyStopper counter: 10/10
