[2025-01-12 01:16:56,990][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 01:18:47,652][root][INFO] - Epoch 1, EarlyStopper counter: 1/10
[2025-01-12 01:20:27,227][root][INFO] - Epoch 2, EarlyStopper counter: 2/10
[2025-01-12 01:21:53,811][root][INFO] - Epoch 3, EarlyStopper counter: 3/10
[2025-01-12 01:23:20,072][root][INFO] - Epoch 4, EarlyStopper counter: 4/10
[2025-01-12 01:24:57,499][root][INFO] - Epoch 5, EarlyStopper counter: 5/10
[2025-01-12 01:26:30,291][root][INFO] - Epoch 6, EarlyStopper counter: 6/10
[2025-01-12 01:28:00,851][root][INFO] - Epoch 7, EarlyStopper counter: 7/10
[2025-01-12 01:29:27,778][root][INFO] - Epoch 8, EarlyStopper counter: 8/10
[2025-01-12 01:30:53,317][root][INFO] - Epoch 9, EarlyStopper counter: 9/10
[2025-01-12 01:32:25,620][root][INFO] - Epoch 10, EarlyStopper counter: 10/10
[2025-01-12 04:26:51,127][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 04:27:20,898][root][INFO] - Epoch 1, EarlyStopper reset counter
[2025-01-12 04:27:51,451][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-12 04:28:21,339][root][INFO] - Epoch 3, EarlyStopper reset counter
[2025-01-12 04:28:51,031][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-12 04:29:19,043][root][INFO] - Epoch 5, EarlyStopper reset counter
[2025-01-12 04:29:33,281][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 04:29:47,636][root][INFO] - Epoch 6, EarlyStopper reset counter
[2025-01-12 04:30:02,092][root][INFO] - Epoch 1, EarlyStopper reset counter
[2025-01-12 04:30:15,933][root][INFO] - Epoch 7, EarlyStopper counter: 1/10
[2025-01-12 04:30:30,500][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-12 04:30:43,890][root][INFO] - Epoch 8, EarlyStopper reset counter
[2025-01-12 04:30:58,457][root][INFO] - Epoch 3, EarlyStopper reset counter
[2025-01-12 04:31:12,589][root][INFO] - Epoch 9, EarlyStopper reset counter
[2025-01-12 04:31:26,952][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-12 04:31:41,379][root][INFO] - Epoch 10, EarlyStopper reset counter
[2025-01-12 04:31:55,292][root][INFO] - Epoch 5, EarlyStopper reset counter
[2025-01-12 04:32:09,713][root][INFO] - Epoch 11, EarlyStopper reset counter
[2025-01-12 04:32:24,203][root][INFO] - Epoch 6, EarlyStopper reset counter
[2025-01-12 04:32:37,813][root][INFO] - Epoch 12, EarlyStopper reset counter
[2025-01-12 04:32:52,528][root][INFO] - Epoch 7, EarlyStopper reset counter
[2025-01-12 04:33:06,497][root][INFO] - Epoch 13, EarlyStopper reset counter
[2025-01-12 04:33:20,811][root][INFO] - Epoch 8, EarlyStopper reset counter
[2025-01-12 04:33:35,252][root][INFO] - Epoch 14, EarlyStopper reset counter
[2025-01-12 04:33:49,360][root][INFO] - Epoch 9, EarlyStopper reset counter
[2025-01-12 04:34:03,627][root][INFO] - Epoch 15, EarlyStopper reset counter
[2025-01-12 04:34:17,099][root][INFO] - Epoch 10, EarlyStopper reset counter
[2025-01-12 04:34:31,984][root][INFO] - Epoch 16, EarlyStopper reset counter
[2025-01-12 04:34:45,320][root][INFO] - Epoch 11, EarlyStopper reset counter
[2025-01-12 04:35:01,146][root][INFO] - Epoch 17, EarlyStopper reset counter
[2025-01-12 04:35:13,990][root][INFO] - Epoch 12, EarlyStopper reset counter
[2025-01-12 04:35:29,658][root][INFO] - Epoch 18, EarlyStopper counter: 1/10
[2025-01-12 04:35:42,306][root][INFO] - Epoch 13, EarlyStopper reset counter
[2025-01-12 04:35:58,296][root][INFO] - Epoch 19, EarlyStopper counter: 2/10
[2025-01-12 04:36:10,746][root][INFO] - Epoch 14, EarlyStopper reset counter
[2025-01-12 04:36:27,004][root][INFO] - Epoch 20, EarlyStopper reset counter
[2025-01-12 04:36:39,014][root][INFO] - Epoch 15, EarlyStopper counter: 1/10
[2025-01-12 04:36:55,534][root][INFO] - Epoch 21, EarlyStopper counter: 1/10
[2025-01-12 04:37:07,650][root][INFO] - Epoch 16, EarlyStopper reset counter
[2025-01-12 04:37:23,900][root][INFO] - Epoch 22, EarlyStopper reset counter
[2025-01-12 04:37:35,388][root][INFO] - Epoch 17, EarlyStopper counter: 1/10
[2025-01-12 04:37:52,533][root][INFO] - Epoch 23, EarlyStopper counter: 1/10
[2025-01-12 04:38:03,432][root][INFO] - Epoch 18, EarlyStopper reset counter
[2025-01-12 04:38:21,494][root][INFO] - Epoch 24, EarlyStopper counter: 2/10
[2025-01-12 04:38:31,755][root][INFO] - Epoch 19, EarlyStopper reset counter
[2025-01-12 04:38:50,502][root][INFO] - Epoch 25, EarlyStopper counter: 3/10
[2025-01-12 04:38:59,780][root][INFO] - Epoch 20, EarlyStopper reset counter
[2025-01-12 04:39:19,213][root][INFO] - Epoch 26, EarlyStopper reset counter
[2025-01-12 04:39:27,975][root][INFO] - Epoch 21, EarlyStopper counter: 1/10
[2025-01-12 04:39:47,890][root][INFO] - Epoch 27, EarlyStopper counter: 1/10
[2025-01-12 04:39:56,145][root][INFO] - Epoch 22, EarlyStopper reset counter
[2025-01-12 04:40:16,589][root][INFO] - Epoch 28, EarlyStopper reset counter
[2025-01-12 04:40:24,769][root][INFO] - Epoch 23, EarlyStopper reset counter
[2025-01-12 04:40:44,953][root][INFO] - Epoch 29, EarlyStopper reset counter
[2025-01-12 04:40:53,208][root][INFO] - Epoch 24, EarlyStopper counter: 1/10
[2025-01-12 04:41:13,633][root][INFO] - Epoch 30, EarlyStopper reset counter
[2025-01-12 04:41:21,549][root][INFO] - Epoch 25, EarlyStopper reset counter
[2025-01-12 04:41:41,627][root][INFO] - Epoch 31, EarlyStopper counter: 1/10
[2025-01-12 04:41:49,419][root][INFO] - Epoch 26, EarlyStopper counter: 1/10
[2025-01-12 04:42:10,175][root][INFO] - Epoch 32, EarlyStopper reset counter
[2025-01-12 04:42:17,889][root][INFO] - Epoch 27, EarlyStopper counter: 2/10
[2025-01-12 04:42:38,798][root][INFO] - Epoch 33, EarlyStopper reset counter
[2025-01-12 04:42:46,020][root][INFO] - Epoch 28, EarlyStopper reset counter
[2025-01-12 04:43:07,688][root][INFO] - Epoch 34, EarlyStopper counter: 1/10
[2025-01-12 04:43:14,341][root][INFO] - Epoch 29, EarlyStopper reset counter
[2025-01-12 04:43:36,631][root][INFO] - Epoch 35, EarlyStopper reset counter
[2025-01-12 04:43:43,120][root][INFO] - Epoch 30, EarlyStopper counter: 1/10
[2025-01-12 04:44:05,851][root][INFO] - Epoch 36, EarlyStopper reset counter
[2025-01-12 04:44:11,748][root][INFO] - Epoch 31, EarlyStopper reset counter
[2025-01-12 04:44:34,197][root][INFO] - Epoch 37, EarlyStopper counter: 1/10
[2025-01-12 04:44:40,799][root][INFO] - Epoch 32, EarlyStopper counter: 1/10
[2025-01-12 04:45:03,521][root][INFO] - Epoch 38, EarlyStopper counter: 2/10
[2025-01-12 04:45:08,937][root][INFO] - Epoch 33, EarlyStopper reset counter
[2025-01-12 04:45:31,830][root][INFO] - Epoch 39, EarlyStopper reset counter
[2025-01-12 04:45:37,610][root][INFO] - Epoch 34, EarlyStopper counter: 1/10
[2025-01-12 04:46:00,603][root][INFO] - Epoch 40, EarlyStopper counter: 1/10
[2025-01-12 04:46:05,858][root][INFO] - Epoch 35, EarlyStopper reset counter
[2025-01-12 04:46:29,842][root][INFO] - Epoch 41, EarlyStopper counter: 2/10
[2025-01-12 04:46:34,378][root][INFO] - Epoch 36, EarlyStopper counter: 1/10
[2025-01-12 04:46:58,536][root][INFO] - Epoch 42, EarlyStopper counter: 3/10
[2025-01-12 04:47:02,723][root][INFO] - Epoch 37, EarlyStopper counter: 2/10
