[2025-01-12 23:12:03,848][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 23:12:28,583][root][INFO] - Epoch 1, EarlyStopper reset counter
[2025-01-12 23:12:51,230][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-12 23:13:13,416][root][INFO] - Epoch 3, EarlyStopper reset counter
[2025-01-12 23:13:35,656][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-12 23:13:57,151][root][INFO] - Epoch 5, EarlyStopper reset counter
[2025-01-12 23:14:19,475][root][INFO] - Epoch 6, EarlyStopper reset counter
[2025-01-12 23:14:40,660][root][INFO] - Epoch 7, EarlyStopper reset counter
[2025-01-12 23:15:00,853][root][INFO] - Epoch 8, EarlyStopper reset counter
[2025-01-12 23:15:21,237][root][INFO] - Epoch 9, EarlyStopper reset counter
[2025-01-12 23:15:41,621][root][INFO] - Epoch 10, EarlyStopper counter: 1/10
[2025-01-12 23:16:02,037][root][INFO] - Epoch 11, EarlyStopper reset counter
[2025-01-12 23:16:22,417][root][INFO] - Epoch 12, EarlyStopper reset counter
[2025-01-12 23:16:43,068][root][INFO] - Epoch 13, EarlyStopper reset counter
[2025-01-12 23:17:03,573][root][INFO] - Epoch 14, EarlyStopper reset counter
[2025-01-12 23:17:24,154][root][INFO] - Epoch 15, EarlyStopper reset counter
[2025-01-12 23:17:45,111][root][INFO] - Epoch 16, EarlyStopper reset counter
[2025-01-12 23:18:05,185][root][INFO] - Epoch 17, EarlyStopper reset counter
[2025-01-12 23:18:25,035][root][INFO] - Epoch 18, EarlyStopper reset counter
[2025-01-12 23:18:45,101][root][INFO] - Epoch 19, EarlyStopper reset counter
[2025-01-12 23:19:05,234][root][INFO] - Epoch 20, EarlyStopper reset counter
[2025-01-12 23:19:25,463][root][INFO] - Epoch 21, EarlyStopper reset counter
[2025-01-12 23:19:45,853][root][INFO] - Epoch 22, EarlyStopper reset counter
[2025-01-12 23:20:05,964][root][INFO] - Epoch 23, EarlyStopper reset counter
[2025-01-12 23:20:26,564][root][INFO] - Epoch 24, EarlyStopper reset counter
[2025-01-12 23:20:46,816][root][INFO] - Epoch 25, EarlyStopper reset counter
[2025-01-12 23:21:06,747][root][INFO] - Epoch 26, EarlyStopper reset counter
[2025-01-12 23:21:26,728][root][INFO] - Epoch 27, EarlyStopper reset counter
[2025-01-12 23:21:46,697][root][INFO] - Epoch 28, EarlyStopper reset counter
[2025-01-12 23:22:07,043][root][INFO] - Epoch 29, EarlyStopper reset counter
[2025-01-12 23:22:27,644][root][INFO] - Epoch 30, EarlyStopper reset counter
[2025-01-12 23:22:47,707][root][INFO] - Epoch 31, EarlyStopper reset counter
[2025-01-12 23:23:08,353][root][INFO] - Epoch 32, EarlyStopper reset counter
[2025-01-12 23:23:28,735][root][INFO] - Epoch 33, EarlyStopper reset counter
[2025-01-12 23:23:48,870][root][INFO] - Epoch 34, EarlyStopper reset counter
[2025-01-12 23:24:08,895][root][INFO] - Epoch 35, EarlyStopper reset counter
[2025-01-12 23:24:28,832][root][INFO] - Epoch 36, EarlyStopper reset counter
[2025-01-12 23:24:49,312][root][INFO] - Epoch 37, EarlyStopper reset counter
[2025-01-12 23:25:09,310][root][INFO] - Epoch 38, EarlyStopper reset counter
[2025-01-12 23:25:29,681][root][INFO] - Epoch 39, EarlyStopper reset counter
[2025-01-12 23:25:49,843][root][INFO] - Epoch 40, EarlyStopper reset counter
[2025-01-12 23:26:09,825][root][INFO] - Epoch 41, EarlyStopper reset counter
[2025-01-12 23:26:30,434][root][INFO] - Epoch 42, EarlyStopper reset counter
