[2025-01-12 16:40:43,045][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 16:40:48,454][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 16:40:54,000][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 16:40:55,073][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 16:40:57,025][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 16:41:14,054][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 16:41:14,568][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 16:41:14,895][root][INFO] - Epoch 1, EarlyStopper counter: 1/10
[2025-01-12 16:41:16,134][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 16:41:17,564][root][INFO] - Epoch 1, EarlyStopper counter: 1/10
[2025-01-12 16:41:27,626][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-12 16:41:31,334][root][INFO] - Epoch 1, EarlyStopper reset counter
[2025-01-12 16:41:35,286][root][INFO] - Epoch 1, EarlyStopper reset counter
[2025-01-12 16:41:38,428][root][INFO] - Epoch 1, EarlyStopper reset counter
[2025-01-12 16:41:45,976][root][INFO] - Epoch 2, EarlyStopper counter: 2/10
[2025-01-12 16:41:48,423][root][INFO] - Epoch 2, EarlyStopper counter: 2/10
[2025-01-12 16:41:53,087][root][INFO] - Epoch 1, EarlyStopper reset counter
[2025-01-12 16:41:55,395][root][INFO] - Epoch 1, EarlyStopper reset counter
[2025-01-12 16:41:57,117][root][INFO] - Epoch 1, EarlyStopper reset counter
[2025-01-12 16:42:07,851][root][INFO] - Epoch 1, EarlyStopper reset counter
[2025-01-12 16:42:10,984][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-12 16:42:16,073][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-12 16:42:16,680][root][INFO] - Epoch 3, EarlyStopper counter: 3/10
[2025-01-12 16:42:19,084][root][INFO] - Epoch 3, EarlyStopper counter: 3/10
[2025-01-12 16:42:20,475][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-12 16:42:33,396][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-12 16:42:36,543][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-12 16:42:37,589][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-12 16:42:46,450][root][INFO] - Epoch 4, EarlyStopper counter: 4/10
[2025-01-12 16:42:47,651][root][INFO] - Epoch 3, EarlyStopper reset counter
[2025-01-12 16:42:48,470][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-12 16:42:52,115][root][INFO] - Epoch 4, EarlyStopper counter: 4/10
[2025-01-12 16:42:58,072][root][INFO] - Epoch 3, EarlyStopper reset counter
[2025-01-12 16:43:00,643][root][INFO] - Epoch 3, EarlyStopper reset counter
[2025-01-12 16:43:10,394][root][INFO] - Epoch 3, EarlyStopper reset counter
[2025-01-12 16:43:17,675][root][INFO] - Epoch 3, EarlyStopper reset counter
[2025-01-12 16:43:18,476][root][INFO] - Epoch 5, EarlyStopper counter: 5/10
[2025-01-12 16:43:19,125][root][INFO] - Epoch 3, EarlyStopper reset counter
[2025-01-12 16:43:22,232][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-12 16:43:23,750][root][INFO] - Epoch 5, EarlyStopper counter: 5/10
[2025-01-12 16:43:29,633][root][INFO] - Epoch 3, EarlyStopper reset counter
[2025-01-12 16:43:39,476][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-12 16:43:41,129][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-12 16:43:49,543][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-12 16:43:50,108][root][INFO] - Epoch 6, EarlyStopper counter: 6/10
[2025-01-12 16:43:53,667][root][INFO] - Epoch 6, EarlyStopper counter: 6/10
[2025-01-12 16:43:55,631][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-12 16:43:57,830][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-12 16:44:01,940][root][INFO] - Epoch 5, EarlyStopper reset counter
