[2025-01-13 10:19:26,785][root][INFO] - Epoch 0, EarlyStopper reset counter
[2025-01-13 10:19:52,129][root][INFO] - Epoch 1, EarlyStopper reset counter
[2025-01-13 10:20:18,414][root][INFO] - Epoch 2, EarlyStopper reset counter
[2025-01-13 10:20:43,293][root][INFO] - Epoch 3, EarlyStopper reset counter
[2025-01-13 10:21:09,240][root][INFO] - Epoch 4, EarlyStopper reset counter
[2025-01-13 10:21:35,533][root][INFO] - Epoch 5, EarlyStopper reset counter
[2025-01-13 10:22:01,359][root][INFO] - Epoch 6, EarlyStopper reset counter
[2025-01-13 10:22:27,602][root][INFO] - Epoch 7, EarlyStopper reset counter
[2025-01-13 10:22:52,722][root][INFO] - Epoch 8, EarlyStopper reset counter
[2025-01-13 10:23:18,404][root][INFO] - Epoch 9, EarlyStopper reset counter
[2025-01-13 10:23:44,149][root][INFO] - Epoch 10, EarlyStopper reset counter
[2025-01-13 10:24:09,529][root][INFO] - Epoch 11, EarlyStopper reset counter
[2025-01-13 10:24:33,037][root][INFO] - Epoch 12, EarlyStopper reset counter
[2025-01-13 10:24:58,515][root][INFO] - Epoch 13, EarlyStopper reset counter
[2025-01-13 10:25:24,523][root][INFO] - Epoch 14, EarlyStopper reset counter
[2025-01-13 10:25:50,514][root][INFO] - Epoch 15, EarlyStopper reset counter
[2025-01-13 10:26:15,379][root][INFO] - Epoch 16, EarlyStopper reset counter
[2025-01-13 10:26:42,144][root][INFO] - Epoch 17, EarlyStopper reset counter
[2025-01-13 10:27:06,194][root][INFO] - Epoch 18, EarlyStopper reset counter
[2025-01-13 10:27:31,662][root][INFO] - Epoch 19, EarlyStopper reset counter
[2025-01-13 10:27:57,329][root][INFO] - Epoch 20, EarlyStopper reset counter
[2025-01-13 10:28:22,248][root][INFO] - Epoch 21, EarlyStopper reset counter
[2025-01-13 10:28:47,001][root][INFO] - Epoch 22, EarlyStopper reset counter
[2025-01-13 10:29:12,342][root][INFO] - Epoch 23, EarlyStopper counter: 1/10
[2025-01-13 10:29:37,068][root][INFO] - Epoch 24, EarlyStopper counter: 2/10
[2025-01-13 10:30:03,116][root][INFO] - Epoch 25, EarlyStopper reset counter
[2025-01-13 10:30:29,109][root][INFO] - Epoch 26, EarlyStopper counter: 1/10
[2025-01-13 10:30:54,149][root][INFO] - Epoch 27, EarlyStopper reset counter
[2025-01-13 10:31:19,692][root][INFO] - Epoch 28, EarlyStopper reset counter
[2025-01-13 10:31:45,242][root][INFO] - Epoch 29, EarlyStopper reset counter
[2025-01-13 10:32:11,217][root][INFO] - Epoch 30, EarlyStopper reset counter
[2025-01-13 10:32:37,331][root][INFO] - Epoch 31, EarlyStopper counter: 1/10
[2025-01-13 10:33:02,813][root][INFO] - Epoch 32, EarlyStopper reset counter
[2025-01-13 10:33:28,122][root][INFO] - Epoch 33, EarlyStopper reset counter
[2025-01-13 10:33:54,137][root][INFO] - Epoch 34, EarlyStopper counter: 1/10
[2025-01-13 10:34:21,191][root][INFO] - Epoch 35, EarlyStopper reset counter
[2025-01-13 10:34:46,876][root][INFO] - Epoch 36, EarlyStopper reset counter
[2025-01-13 10:35:13,250][root][INFO] - Epoch 37, EarlyStopper reset counter
[2025-01-13 10:35:38,285][root][INFO] - Epoch 38, EarlyStopper counter: 1/10
[2025-01-13 10:36:04,023][root][INFO] - Epoch 39, EarlyStopper reset counter
[2025-01-13 10:36:29,642][root][INFO] - Epoch 40, EarlyStopper counter: 1/10
[2025-01-13 10:36:56,010][root][INFO] - Epoch 41, EarlyStopper reset counter
[2025-01-13 10:37:21,496][root][INFO] - Epoch 42, EarlyStopper reset counter
[2025-01-13 10:37:46,877][root][INFO] - Epoch 43, EarlyStopper reset counter
[2025-01-13 10:38:12,724][root][INFO] - Epoch 44, EarlyStopper reset counter
[2025-01-13 10:38:38,679][root][INFO] - Epoch 45, EarlyStopper counter: 1/10
[2025-01-13 10:39:03,337][root][INFO] - Epoch 46, EarlyStopper counter: 2/10
[2025-01-13 10:39:29,336][root][INFO] - Epoch 47, EarlyStopper counter: 3/10
[2025-01-13 10:39:54,661][root][INFO] - Epoch 48, EarlyStopper counter: 4/10
[2025-01-13 10:40:20,185][root][INFO] - Epoch 49, EarlyStopper counter: 5/10
[2025-01-13 10:40:45,099][root][INFO] - Epoch 50, EarlyStopper counter: 6/10
[2025-01-13 10:41:10,455][root][INFO] - Epoch 51, EarlyStopper counter: 7/10
[2025-01-13 10:41:35,648][root][INFO] - Epoch 52, EarlyStopper counter: 8/10
[2025-01-13 10:42:01,438][root][INFO] - Epoch 53, EarlyStopper counter: 9/10
[2025-01-13 10:42:26,643][root][INFO] - Epoch 54, EarlyStopper counter: 10/10
